Temperature,Humidity,Frequency,CO2 Level,Sound Intensity,Hive Health
34.56069984217036,77.77065956453735,96.75173276296645,311.31713122934315,80.19276392733651,0
37.851759613930135,58.96856866629855,90.40631163848205,374.78420940256274,84.73051341748048,1
31.996737821583597,74.48170603957254,109.23283859922918,488.8897165388607,71.90976486622422,0
35.142344384136116,73.7819759414028,119.25188361988987,428.34687945971166,64.68950912126583,0
35.92414568862043,52.76401892973023,90.26120249776991,434.2958297334414,82.13852842192776,0
30.464504127199977,73.1566189660271,106.16698405896298,426.45643072752796,70.81423515424662,0
36.07544851901439,41.480305388619705,87.9239053103896,339.7984277918874,80.13812475687398,0
31.705241236872915,63.85079513928212,102.61321018286439,383.666772820456,68.11931825945297,0
30.650515929852794,49.200353491508125,98.55729946753345,450.1879596726636,62.43688904420018,0
39.48885537253334,44.822675431091156,118.88021318526148,320.27457951063184,89.7774538646329,0
39.656320330745594,43.078128065168364,104.34109090785867,355.57055521794246,64.68604523791798,0
38.08397348116461,67.8515510351256,93.98025488347275,355.2638216931707,89.65262981890443,1
33.046137691733705,53.59499855072265,84.56383139551734,386.4037855189012,89.31839797699342,0
30.976721140063837,68.99067086115046,86.04987314939738,496.073748188437,83.81454311724119,0
36.84233026512157,42.614253631957695,89.0126771980494,313.50050933676437,79.78268886245993,0
34.40152493739601,52.61161351322441,90.03866645361192,403.740198876119,77.33421150753254,0
31.22038234844779,61.57965169501349,114.02464231364551,335.87293640244206,85.98304636133504,0
34.9517691011127,71.62892659355855,102.448911531301,494.13530908194883,68.68318564858464,0
30.343885211152184,52.7501001172828,100.93563645497466,322.66070094549286,74.03043637454631,0
39.09320402078782,65.03565505748037,84.59075487476869,380.72020047231825,78.58169908099507,0
32.58779981600017,75.43910992944748,114.4055877339774,447.57699696692123,72.33571427608473,0
36.62522284353982,64.63452752729218,108.91257212833935,440.91088560548906,72.82459362270804,1
33.11711076089411,49.31837899014535,82.70673447600007,384.54572737878647,69.90854002506254,0
35.200680211778106,40.97603126226152,108.31340388919074,369.30483359054364,76.92695450053608,0
35.467102793432794,74.80395495603719,101.74152869370585,379.5224757105741,85.51723584045348,1
31.84854455525527,40.850776434015486,83.26901382987113,352.85525263172786,66.04585134018939,0
39.695846277645586,74.98806690736798,98.33202566114626,341.06658774135997,88.03299116260324,1
37.75132823361115,61.157485361088476,99.38785148520188,396.607939511778,80.67262961244688,1
39.39498941564189,77.56270794051585,86.63098160653104,353.70675121352144,84.6981963804009,0
38.948273504276486,71.95132943094661,117.82792588001129,357.49233297945,76.68572077890035,1
35.978999788110855,79.9173644213335,113.99901485922648,431.3512126949114,83.3855010427219,1
39.21874235023117,54.028472618068406,106.76089349316433,493.70746633997845,60.48601192018402,0
30.884925020519194,70.68753155724508,98.4918224400243,420.727440111875,84.55141274338605,0
31.959828624191452,56.07723654436968,96.47062166338034,315.39589341299325,61.204165772561,0
30.45227288910538,59.195024812156355,106.03893868603816,315.1167227708134,86.69740129088588,0
33.25330330763264,65.1002185287348,101.81727477627622,490.2846441691132,89.7588824171593,0
33.88677289689482,74.94708456745354,82.49092423527543,359.45815806146675,68.82202386530334,0
32.71349031773896,79.36333876797181,100.50010595081326,318.41339721649507,66.3095566885738,0
38.287375091519294,70.73093655458072,112.25614468931357,419.8089174300763,82.96090091574122,1
33.5675332669359,56.710671286693355,98.36959510387832,424.72975565805325,67.5907902276076,0
32.809345096873805,56.854280091082806,82.07826310217074,429.70096402373764,85.9668714951661,0
35.426960831582484,69.50329206355566,111.45112797536132,353.48040557150824,63.0852777647243,0
31.409242249747628,49.55108583073209,88.05455128543898,303.022136842895,63.77865589138075,0
38.0219698075404,44.41896452525579,90.34483339552155,493.00307389089437,89.37454665301847,0
30.745506436797708,54.18488630563106,86.58825413729184,350.1786091382205,80.21516694810015,0
39.86886936600517,51.489559666163274,93.2086025948599,435.20525761050953,85.40661673286859,0
37.722447692966576,51.8523248182396,110.2700602275454,441.32597397574193,69.72988132054554,0
31.987156815341724,49.344310041996394,100.77543438015749,422.00148341589716,80.29451248561813,0
30.055221171236024,41.68372758545448,88.19525096602851,362.58147884272967,77.82725481925792,0
38.154614284548344,40.714957389336554,115.11320312608163,354.21925075281314,78.09450360368841,0
37.06857343847617,79.50889558944127,115.18327419806117,419.5336565405406,80.47597378613165,1
37.29007168040987,57.110925349434496,114.82313700184028,473.2191267223383,77.26077519387296,0
37.71270346685946,55.373065886387266,89.55184845526156,489.3467457846791,72.87187107907998,0
30.740446517340903,67.1858913077228,98.04957376723952,321.1811608807515,68.2776808314164,0
33.584657285442724,48.730155514602565,119.399586245635,330.965722519544,83.05743992739606,0
31.158690595251297,77.99844735800902,110.88049905239961,488.94725175661597,66.78817290009559,0
38.63103425875593,71.45380057662209,81.08669684902239,447.3070456669585,80.77062918463243,0
36.23298126827558,43.57644009249038,82.60818365041968,476.5987649659546,66.9999846794798,0
33.308980248526495,56.70323103139714,98.55725507249332,340.5265268270686,78.75990509863362,0
30.635583502860236,75.16473230248658,116.3688082344624,417.5171742218804,82.41234801387087,0
33.109823217156624,77.7892808916564,101.54807191810858,440.22791888349474,66.56141666719617,0
33.25183322026747,58.69606044999479,99.91250032137161,436.0223770893945,61.79829902583925,0
37.29606178338064,64.53645556842831,84.21894799826522,381.6303381733396,63.92921228982522,0
36.37557471355213,46.68135784368301,106.27120418897177,303.0789783382617,78.17990901813076,0
38.87212742576327,79.64674504547907,112.88412642400903,416.5852113608526,85.48339218677206,1
34.72214925161949,49.26686805533774,95.2168003003025,350.6203078359217,61.34990463706273,0
31.195942459383016,77.70927096540503,111.0244740370131,390.05084922857804,82.02453777124938,0
37.132447872229946,65.98586595969473,118.57906615603247,491.5162030167635,70.23955937850157,0
37.60785048616897,64.30947179515437,88.15065836510756,379.80706352848694,74.35585109758567,0
35.61277197569496,60.50754044066034,100.93318524778965,467.9603213328853,87.86578649536696,0
37.70967179954561,49.22679246871034,91.48551832338302,337.70812114985023,69.95914514207536,0
34.93795596364391,47.061121280220334,111.71417676135357,434.49209960500576,73.96010801818458,0
35.22732829381994,48.819448362807016,103.1037346352463,495.4013908877887,60.410472442820435,0
34.27541018358549,47.45753048577018,105.38329670201215,320.37862017458735,62.44796160014515,0
30.25419126744095,71.18337894267013,111.91656638463576,301.6639884454384,67.75774773404352,0
31.078914269933044,54.005010366669204,95.83881890649819,386.7165585265229,60.83556722463223,0
30.314291856867342,42.313707062535855,116.60360273628173,318.52509661027347,78.94125978144753,0
36.364104112637804,78.76410520563246,101.3211546898456,449.67686993524626,72.79195070404867,1
33.143559810763264,75.35143539853703,86.31819291341392,482.9097327697118,76.44435608184065,0
35.08570691164703,77.11009132780852,107.8359647267521,386.80419454175177,65.23941557688988,0
39.07566473926093,79.7963129058574,111.73045401753018,351.7423284310882,68.87796088309848,0
32.49292229148875,46.95580996877949,92.67046708270107,386.88066380132193,79.91473424558176,0
34.1038292303563,55.84968075610635,114.28717027995012,444.6895635700002,88.959081708912,0
37.555511385430485,70.32953902816365,116.24573019063065,301.8108323160742,61.51250320806628,0
32.28798165491622,67.8408247221517,91.07617949511236,417.89079789693943,86.71152962565799,0
30.76979909828793,46.1558362535942,119.34085890860888,422.6583369774758,77.30643603933626,0
32.89751452913768,72.6333249996247,85.62846112195034,427.5376493791871,76.91758700266871,0
31.612212872540045,48.97762287346643,88.0806267360996,348.40441599617543,75.00835605623281,0
39.29697652342573,48.95270459290492,87.36899356952105,442.81054467562535,62.0818225771255,0
38.08120379564417,61.47897691573654,115.75958840031481,318.27829726635525,62.69630555208482,0
36.33403756510423,63.71759739366813,106.17170209299847,339.8540672933602,78.02736016977258,1
38.71460590187718,63.203448313512446,86.08417132889092,475.49400933089635,70.22875714306674,0
38.036720768991145,43.65947349591019,97.61293673473396,447.7446301453133,87.51804199733041,0
31.86570058886036,75.09843450521521,104.61192100279209,302.74911080226906,72.19771612078416,0
38.92558998489978,50.624001703548245,83.33856339957534,349.67525207396005,64.29844376107923,0
35.39342241915651,45.18059685131217,115.29665473629355,342.8812965986329,81.44156500506108,0
38.07440155164063,75.54992319475909,112.14414141766142,354.1612656073945,68.80060264323029,0
38.960912999234935,78.22605992919014,100.20827094306553,349.5119540559773,75.7641092206768,0
33.18003474971864,74.48510469061802,118.68506461036682,312.50525914856917,80.93498356515511,0
31.100519245276768,72.38064298899512,96.71043917100398,391.78810331936404,87.0079233360621,0
32.279351625419416,66.20967922556088,119.3644127614599,446.54669495723306,83.76573584405028,0
34.27107788626256,62.034294824365574,106.71679995214508,421.3463449434873,80.29083203618173,0
38.18014765922493,43.479470396456406,105.38685093015766,434.574333719616,80.38899547185432,0
38.60730583256343,56.338128522827944,86.6381958118314,316.22983570724784,88.3777393209626,0
30.069521305311905,54.90754068049256,115.27711033218576,490.29814203535744,68.87472292489608,0
35.10747302577566,50.39015135041305,97.09958751682461,467.69836676860496,60.033362825885625,0
34.17411003148779,68.9368045475434,86.48933623129918,461.01806369913254,68.15863678194596,0
32.2210781047073,59.835029403150834,80.50430079903036,464.5967610083535,66.53674138880231,0
31.19865367333683,43.24184863630592,102.3902273455353,486.54210162655227,79.85503755341995,0
33.37615171403628,48.80732807799245,101.09598488490705,408.8507932227395,79.01134799296587,0
39.429097039125196,67.33035054638384,108.77414489476635,340.0564035735252,77.80384148114172,0
33.23202932020755,43.045234379612005,115.61032212071208,423.3567215705082,60.48730329628361,0
35.187906217433664,74.04827656195076,83.17626338572119,448.5762987335878,81.86334163351943,0
37.03018958895178,59.80586108055897,109.2598596136145,447.5834786708051,69.70591237456475,0
33.63629602379294,59.22346309306592,87.49647776390329,404.289804833376,79.95167967019893,0
39.71782082720961,63.6963113863807,114.32708212628656,313.6917438667156,76.6973528550646,1
39.62447294942111,72.98723863700596,112.76254055446624,374.2225876860256,70.28192776283721,0
32.51782295825364,53.91236831608772,101.63175019942177,484.15332169267145,64.03728801312323,0
34.97248505892385,67.12064610236254,108.40971194493247,416.8897819514852,62.832566929814426,0
33.0087830981677,62.62927855983165,92.57400452734993,407.6663886511427,84.94554999336671,0
32.848404943774675,50.68113080677685,98.84671595731258,353.7707028764387,87.55192626244674,0
30.368869473545328,75.14519945420632,112.86547590841886,373.6897839833158,79.49364140292899,0
36.09564333979897,71.89704086427713,98.37060788692855,479.0692178306339,63.1030234458145,0
35.02679023228862,66.33807338633702,94.31193061301767,433.2926095053672,72.06081650664723,1
30.514787512499893,74.02326916376967,99.768497890012,457.4774053504666,81.86817600315472,0
32.78646464236611,74.6917680383921,113.12997009748874,390.869084613531,83.39462652030204,0
39.08265885966654,68.3345190686014,93.40832189483491,426.0494438912316,63.54655866873266,0
32.395618906669725,73.48053313454687,86.95046372542976,349.6767217486415,60.00092156536147,0
31.44894872091223,67.89885846677134,108.48056081323122,441.09216605669724,81.36411137641815,0
34.89452760277563,67.20563087041202,113.03912850832327,385.52026674066747,70.69788527958617,0
39.856504541106005,64.74445512860737,84.02549914094133,388.5091029629491,67.63443994854781,0
32.42055271511501,70.10866558230565,89.59496451023779,429.86446491537635,60.386924093685764,0
36.72135547405878,46.344204211722946,85.67887959043975,487.2561242937853,76.208982202845,0
37.61619615328718,75.23483036795713,93.91765646328666,312.8012693217242,85.53452206277944,1
32.376375439924,74.87374110980929,98.01403915621651,464.9486474694015,88.72894938817764,0
37.2821634861186,41.169891321382366,109.95305347853225,358.4766220824386,76.97234851839868,0
33.677831327192536,73.03267002259051,106.04590339526696,388.7838909012756,75.43383983219682,0
36.323058305935795,45.154794698937806,104.83714269913725,304.38266575500177,62.551691564677235,0
36.335297107608945,53.40475417036568,94.09499786438617,360.2092155668626,76.46618404627799,1
35.35774684074759,69.74033025166432,113.6579021233904,400.5262485260261,71.39937236896183,0
30.902897700544084,46.43039584193233,98.85148669592658,311.2352154694878,78.21405842650731,0
38.35302495589238,72.71868096476248,119.16419752060618,398.21914587663304,71.6617904362964,0
33.207800649717356,73.28536711830968,105.36568553182947,485.4221257716855,67.208973703511,0
31.86518510399854,60.29870935043345,85.05058966258011,321.078643621561,62.8489582568513,0
30.40775141554764,40.25543486867334,107.04710248301737,452.8881456151009,69.44755333766687,0
35.90892943188242,51.48152532699651,93.00416061726796,381.9342106751985,62.89934502863257,0
36.775643618422826,64.67707673502969,107.4530878674439,431.0347429048676,65.30690852471952,0
30.165878289278563,79.24744712109694,82.78564592649623,352.0473195970459,89.62008475738638,0
35.12093058299281,65.27254108066674,86.99525748703837,331.89845250827165,73.32310670719856,0
32.26495775197938,50.39214324256639,114.22949035623145,332.0925228542453,75.95615299515049,0
36.4517279040945,65.36022812398446,89.0871822809406,314.0983891286289,86.20855586211647,0
31.743664290049914,61.59941518863422,113.4816450097176,337.1293409802486,89.86706701472063,0
36.90937738102466,71.19381580604575,91.17104353817642,432.84387699779364,77.48143348034044,1
33.86735346300537,44.279225553078334,105.71527640234831,476.33812236870165,84.37421463132515,0
39.367299887367345,70.44111610008112,107.76602294039324,462.82513711823236,69.80823073010026,0
31.375209441459933,61.65066314704441,100.50619012580212,437.02686197489686,69.17231872341873,0
33.41066351050259,78.51968015435978,92.21242706786926,322.08637268222054,72.08111162983681,0
31.13473521240589,53.674886641547445,88.50577505484384,357.83748925918997,80.17521788020947,0
39.24693618278563,65.30487572535793,81.32757418249705,361.9613750644938,80.46575067765296,0
38.77339353380981,77.2811242204007,92.15785604962895,349.99138927952424,69.45718303948352,0
32.57941627715156,44.10038911962717,106.12651162125132,403.0011319419446,63.99629772409886,0
36.59984046034179,77.48913948945804,117.53219273793931,407.1107629759345,78.97188769396526,1
38.17222200201216,67.51542889203253,114.84817929052208,371.37719503422204,63.849775865662934,0
35.552008115994624,42.713482364206875,110.6425910614121,370.7578317472872,77.35477524687991,0
35.296505783560065,52.03854267787265,111.53789373013194,465.7111195812163,80.80266384168927,0
32.418522909004515,68.32688354581126,106.59939613903981,457.85856966393715,81.01834489183355,0
30.931027678058992,42.69402405875087,90.41147430264012,361.55916633614913,82.6041633197879,0
38.97215757953327,63.28681840705093,116.28780122823319,482.75768877465185,86.18578264696994,0
39.004180571633306,53.83532227811827,106.82929247623336,490.5630034005012,74.99876975894365,0
36.33101457273268,64.83662071069908,102.4176252392176,365.34850840600814,81.90747568588714,1
33.39029791048701,41.829681352500515,84.43957876853925,370.88498975861097,78.5751820609751,0
33.49209574612661,74.86147224609505,97.88222175225701,401.12683068439173,65.59919819393048,0
37.2595567887024,78.93955876709587,98.41433084807704,488.22416250673473,60.77068934608224,0
38.97110259952577,78.75511421142767,114.5825443809068,475.2638866284623,68.53624157030801,0
38.87086424265117,69.986073269717,101.86592880751154,320.51359251671795,73.29101119012859,1
37.79875545857624,45.20344960522528,95.21602195881638,378.54614865428323,78.5131783328597,0
36.420316461542875,70.3305278371609,119.07201314042638,410.6742379499544,85.49877991509616,1
30.84139964995049,40.98347665835206,84.42882373305262,400.626494510308,65.88737150118497,0
31.616287140946138,40.88494206115989,96.90193713247778,338.77261358737854,63.76649369695431,0
38.98554188527079,52.94440876598165,81.68098700685621,471.76335423363093,88.90439842422983,0
36.064290596595896,59.54572761618663,109.59616483067721,435.38815659936745,63.24133678129221,0
30.091970516166295,70.81629671231173,116.72306208796603,467.5816749703607,74.35473210321567,0
31.01471542866032,67.33181506426021,91.20149318201958,471.75285586989446,77.56691186379905,0
36.635017691080556,57.83610825506993,114.33366707196484,449.67117073314796,76.24123262722316,1
30.050615838462186,50.945066651266636,91.68872921847591,387.8421202499435,62.5809647109883,0
31.608080514174986,79.88498000630844,116.4308064657566,422.1093510030849,61.71080742010858,0
35.48733789366586,57.04725208943891,110.15847614387135,332.07308122394863,63.16450282383107,0
36.918951976926934,58.05548097318702,112.19627107365754,434.7290834949815,77.56763051617838,1
36.519612595026004,46.544952847666764,80.72026222401819,335.8506511478561,76.33034662902963,0
32.2426930946056,71.79238194999718,118.51241428296103,438.7899181020314,67.01222376110233,0
37.12179221347536,67.74728903125954,109.06683968281293,345.91963215079375,79.13322425536775,1
32.372490874968,48.83078451155042,92.19004381544534,323.510260030044,84.60202506166948,0
33.25399698159268,43.295241824633706,113.17578659435388,333.0568980285915,61.24736879539781,0
37.464914051180244,67.21997208298852,91.2608479365972,300.3984270438141,74.94389830644127,1
36.49632899047215,66.1804485712454,114.91015358264511,443.747923570706,80.67931236308071,1
38.49223410494178,50.930381079928374,84.50321561647748,446.4802098116758,67.56935781209062,0
36.57612892300343,78.0345424900164,108.14743909843183,402.9866699826519,69.23312715879447,0
35.68308603335471,46.04231567123601,101.62793906579641,332.2725602110767,78.40913708968151,0
30.936747678280923,57.29339204170408,83.86137880781763,316.71086750213794,86.9380588033121,0
33.677158030594335,77.74463680670395,89.67575313035356,303.82579328745743,84.29773260908698,0
32.65202367681725,56.78909267704489,80.49616145109259,333.14963539304415,77.4939065729875,0
32.439896433790835,65.54103790656342,98.75071861858024,478.1711069966293,81.90665153271748,0
39.73010554752446,55.90377591851177,92.05061043040001,348.3073683403363,70.94467410623396,1
33.9309772466676,50.9686080939468,103.93429937191036,370.8542654434431,79.22896584296274,0
38.92046555177113,79.35910591839313,91.88951230834469,321.0690968962666,73.9854477338267,0
36.31138625997263,56.37336025260172,91.9967644602794,344.47226094963406,65.69808409372683,0
37.94811303541648,75.76396814716537,109.72772794926414,403.844914156041,81.05214821631772,1
35.02637093105192,49.198184235643446,81.92571343913414,421.5505366191305,76.69393912046466,0
35.76903884626359,48.52418816100333,116.11579980767948,349.07046283324223,70.75864745860774,0
34.92517693818864,41.24536331538045,114.09055497564725,311.54643184502345,87.34017570235892,0
31.952429877980446,66.0666730150354,106.71218732905626,378.2065738254797,60.628023534802,0
37.224521152615054,54.74105374895045,103.72886280429537,346.84067418526683,69.47319453748489,0
32.80772362440856,74.57432999358548,115.69209992558609,343.9107846459604,61.706441933329394,0
30.24315966431454,58.928396267662286,87.41320718114858,491.97256054269104,82.99581948664881,0
36.45472295907168,78.72773711658887,83.15876648763314,423.2600971851448,81.06322362341378,0
31.77110679407049,47.42102062812484,89.58040679638152,411.3756886344192,69.94056656208951,0
39.40458584352914,74.74492671822443,111.78313114800761,383.15502070466437,80.26988706621219,0
39.53928577002587,71.06387411166966,81.38681066905933,385.7888666860289,71.87811678587849,0
39.14864390220448,70.83687378576208,103.31227340333959,408.1810007676162,82.68761374267302,1
33.70158700255445,73.79132912467551,119.8175006476524,439.2859614072214,73.62550988210118,0
30.154566165288674,70.44095963771996,114.22784375350157,440.4292192363659,72.36839183494996,0
39.28318562587725,65.04881286525662,100.85782756174358,334.33878154108993,88.04189746464903,0
34.281841483173146,45.249795107295505,82.54563637146569,400.0225504153254,67.52637299672101,0
39.6665481904367,41.30104717965008,113.25494057542839,382.3916190068204,63.613420199896964,0
39.63619977089253,76.83391391262748,103.95914032708842,474.10539325387685,77.53629339778374,0
38.5300945546736,64.66601258082952,84.59731988238268,426.2837842436753,89.07965436852537,0
32.94448892069586,71.86149163904705,83.75429139293425,406.50081328319635,71.3351764118156,0
33.85097728601925,59.260894060502004,116.3850727774637,323.0789284357835,61.861102908863444,0
38.51136671516857,44.692327558495776,106.76801051752314,421.1275778646823,70.17915801928703,0
33.169220051562775,45.00743168810202,113.17147197267022,323.44078113604667,75.17794962958675,0
31.694927466860925,67.42261148915885,115.15915601129069,367.4413151131504,64.85769019896641,0
35.5680126245835,57.21223579597851,102.87089408193289,328.56839296286637,79.74306654169476,0
39.36154774160781,48.02098906801347,100.69785407020166,438.4147294048738,89.93248167030602,0
36.96029796674973,59.66378186965748,97.21709641283961,341.25042276723053,73.55218427944331,0
35.700611700893646,42.568357483005364,92.67786351164477,378.3718746376052,70.64185670190638,0
30.971764937707686,63.27885607657595,97.38383843434846,479.1349555237557,72.021125005034,0
36.1500722669917,50.75973617740391,110.95518622920625,340.86327667979407,63.45438535185603,0
39.90053850104263,71.90236402548753,104.07693724060526,401.56101279175584,86.49820804278671,1
31.40084015236524,52.41447835694295,115.70093159819385,383.8543322332044,72.44476966564056,0
35.18329652363737,58.20880596327205,97.73520057516751,303.62480820914595,71.61823234274524,0
38.773730719279556,40.46482159632403,104.28358314875015,458.55162271456254,79.79070818791423,0
37.40768617754205,42.89787551178235,105.25230212367956,313.80918126291994,73.2610026279337,0
36.97015740995268,55.69974225626739,103.66788649225302,394.8510041953907,79.44700406423539,1
37.02484083987109,59.19755338868494,108.10535092342064,412.13565898778995,61.84338870392362,0
33.594911512197555,64.00082192477214,89.49733873499225,425.6852913229174,84.41170031166682,0
32.93591844264493,51.66650314837213,100.49455110183163,437.7263258615751,88.21511858638208,0
38.093611554785134,67.79927544506171,84.16899211233391,350.654476704543,79.46296158478158,0
38.101133946791805,74.40489588756819,95.3804531057925,301.99575533168985,88.63697786576432,1
38.67072318580104,71.194039555734,99.50668274485058,444.68873247098236,64.5429694310989,0
39.132405525564714,41.58475301393429,106.0889703818189,407.1313198695157,74.32248568441061,0
35.11342398860938,59.220277890313156,118.02124210344815,467.22354064144974,78.05420201836341,0
35.015162946871996,44.197207136726995,104.02604266193424,464.27767258013887,77.4520994226356,0
37.98295178966775,49.6818006345011,109.74375664706238,468.66523355757664,72.0438533726713,0
36.49963930777765,79.46650373068586,100.25064237980811,397.018931995908,70.14253228098784,0
37.019668772577035,45.69982171606053,105.36416125505326,366.72567916737313,63.80472067651257,0
37.95792669436101,59.95552613805424,82.83728864535094,458.311640518274,71.75227351686834,0
38.90005341817566,64.72622937272476,90.17566323367387,390.258822605851,64.87982445316456,0
33.37995156851536,68.09859882176416,94.47412372820554,336.6884392806869,82.03097029476655,0
33.75582952639944,62.385947339476566,98.89973420026054,470.99480391229486,66.2649280648377,0
30.93981939840869,40.39083389676735,81.82594982009535,476.5119753544694,61.75695915853601,0
35.78280140996174,53.058452329759675,85.6009639021327,393.26195122803404,76.57098413451703,0
30.35942273796742,60.70846573538846,91.07257231165224,315.1399454619575,77.85689198158205,0
34.6559801813246,43.514659965793335,118.86130763604203,377.5652179833862,86.15739183841517,0
35.42644634707577,54.02507724836723,93.25388028412203,460.7075318925207,77.30944837253045,0
32.86541252128284,41.328124351654665,99.2816423244833,480.35480570924574,70.36442561170337,0
35.908332605690106,43.14313988620083,87.84390850953572,340.69454849951916,84.09035644578961,0
30.305002499390493,55.87693104806384,104.43120284303073,313.3947224050543,76.20836679562262,0
30.373481887492144,45.30863016172241,91.22732862063897,475.47009062656775,62.37840853893575,0
38.22600560659659,62.70163393046232,88.27970313753707,377.88098779577507,76.97551680939739,0
33.60190641411263,67.57859876549063,100.66290513783916,408.35219285351263,87.24055636264987,0
31.27060512651885,72.0234679643633,80.22023196641683,493.61316241015174,71.88937876494661,0
35.222432600548046,48.0060097697924,80.30656130596901,313.3129455828446,68.889774056994,0
37.69993553098611,46.69930329036279,88.76275236407432,429.6636014904191,64.3040837105406,0
32.15821027496843,44.18271361337601,81.46885450003285,314.8210845149734,64.54336565806072,0
36.228904758190005,65.45720998174546,84.32103016522765,375.0937856933001,72.98314453025456,0
30.85347464993768,68.25902905947605,93.55442597355007,460.7629090386894,77.87039472484588,0
30.516817211686078,41.26344579302568,112.10342718319251,386.6944465511269,62.41846215508805,0
35.31354631568148,77.4484898497476,102.88194573477203,499.43647078059007,88.18705767075497,0
35.406351216101065,42.0788513460589,100.50670903825666,411.8118569893204,82.65400852335588,0
36.374299014982064,61.65185341204282,91.73955292832487,364.2324305271907,77.59871754850988,1
37.26091333722661,68.36242077803666,117.27014877731266,344.0222651809506,84.85316012816972,0
39.75852079462535,74.83876494984342,95.88060164948766,370.10410685723235,62.405602704363396,0
35.163003483011956,68.56347728529711,83.48371067183086,374.50665475191016,74.30516633199373,0
33.22956472941246,72.06912332279168,104.68266064471206,313.7427355447922,78.90279380584991,0
37.951861947687036,53.57800770171224,84.55353573906406,373.91483988535464,84.85958718354868,0
32.70832251262074,72.5930045498605,93.80892571206769,392.847703947845,83.50408680147802,0
34.38971420705636,43.204593855387,100.29647754871235,444.54755044776095,68.312077491402,0
30.78456381342266,75.7926662424211,114.96890098740704,431.34589694432157,88.22640508677613,0
30.253507434154574,61.90369504614945,99.74186321360474,441.75313104583086,63.73037524292611,0
39.62648414677925,72.69191079849975,108.09035064126657,301.6727363753714,86.25400855863457,0
38.35980120512206,58.092731380732005,119.71267355996281,343.53347991610724,89.12820748813856,0
36.95974206093698,65.743107807861,85.25956479591926,432.33685767997133,65.31460569667877,0
34.0895294441427,61.05610643744453,90.98926102078079,396.79787363594943,81.66198192611355,0
31.73294320070846,69.26358087021327,95.78304302390586,301.0626951336692,61.20856556333995,0
31.56437042671086,43.26519928122358,96.87312714155325,460.89892848636447,72.16268475417465,0
32.502428981645956,42.41408335962255,96.44084301062183,454.5619146580675,75.48849897593021,0
35.49226664706121,49.88412936040586,116.30444010226219,409.6838325987125,77.41935677728902,0
37.145959227000624,46.381787204527534,108.56130577867425,313.29266515525444,88.07811744745678,0
36.60197376717731,74.87134266368807,104.31620856362815,453.30300990651693,80.16752061882585,0
32.79933896945943,48.76855949432177,92.37490871451128,416.7427175462728,74.4383385365771,0
39.54865280663194,79.03461023276526,112.95161536885179,456.3919954315918,84.29025108797669,0
37.37896916695769,53.47583167084427,118.20242045939955,450.3493984791681,88.51598462863227,0
35.543540525114004,47.28471662754797,112.84793130200906,460.6004143915674,60.66198446046872,0
36.11720746234352,71.58794028569916,80.06260420765892,403.601613280925,89.47563816768115,0
34.1960006242779,66.34831102003504,105.45605480733627,328.064903638703,62.58396417191041,0
32.47730989501157,59.92782865812556,82.04541525768403,434.2314946759377,84.43160337806285,0
33.55972678651261,62.214542037505254,90.30428881334888,424.0947570103941,68.41004257654238,0
37.578461104643694,68.76807113089055,82.38098801391087,448.45063743981746,63.96538973261615,0
